Date,AAPL,ABBV,ABT,ACN,ADBE,AEP,AMT,AMZN,APD,AVB,AXP,BA,BAC,BKNG,BLK,BRK-B,C,CAT,CBRE,CCI,CHTR,CL,CMCSA,COP,COST,CRM,CSCO,CVX,D,DE,DHR,DIS,DLR,DUK,ECL,EOG,EQIX,EXC,FCX,GE,GM,GOOGL,GS,HD,HON,INTC,JNJ,JPM,K,KO,KR,LIN,LLY,LMT,MA,MAR,MCD,MDT,META,MMM,MO,MPC,MRK,MS,MSFT,NEE,NEM,NFLX,NKE,NVDA,OXY,PEG,PEP,PFE,PG,PLD,PM,PPG,PSA,PSX,RTX,SBUX,SHW,SIRI,SLB,SO,SPG,SPGI,SRE,T,TMO,TMUS,TSLA,UNH,UNP,UPS,V,VLO,VZ,WEC,WELL,WFC,WMT,XEL,XOM
2013-06-01,12.24686050415039,26.449779510498047,28.24479103088379,59.19048309326172,45.560001373291016,30.368928909301758,58.01499557495117,13.884499549865723,64.88299560546875,93.88294982910156,63.827850341796875,86.83937072753906,10.532781600952148,824.5598754882812,194.44044494628906,111.91999816894531,37.68102264404297,61.15234375,23.360000610351562,49.25560760498047,123.8499984741211,44.36962127685547,16.645689010620117,42.23151397705078,88.3589859008789,38.130191802978516,17.28014373779297,75.67107391357422,36.27005386352539,65.55049133300781,40.34653854370117,57.22272491455078,39.003570556640625,42.831729888916016,75.42434692382812,50.13937759399414,142.5777587890625,15.006790161132812,22.426509857177734,85.91724395751953,25.282819747924805,22.031280517578125,123.80207061767578,60.23125076293945,60.6418571472168,17.863000869750977,63.97626876831055,38.884239196777344,42.173606872558594,28.36417579650879,14.1714448928833,93.06047058105469,38.74345016479492,80.33244323730469,53.75819396972656,36.15171813964844,74.3547592163086,40.045440673828125,24.853628158569336,59.85905838012695,18.00510025024414,25.503625869750977,31.497594833374023,18.847623825073242,28.61082649230957,15.367502212524414,23.324312210083008,30.15571403503418,28.23670768737793,3.276944875717163,60.43548583984375,21.842395782470703,59.623741149902344,17.809823989868164,56.151885986328125,27.39649772644043,49.7984504699707,61.53843688964844,101.2058334350586,40.430965423583984,45.20343017578125,26.935121536254883,53.05607223510742,2.9619760513305664,53.791587829589844,27.318824768066406,89.99260711669922,47.27179718017578,29.232938766479492,11.79718017578125,81.51687622070312,24.604141235351562,7.157332897186279,55.312164306640625,60.98787307739258,62.046722412109375,42.36032485961914,23.141178131103516,29.44797134399414,28.88201141357422,41.956268310546875,30.276874542236328,19.764842987060547,19.87186050415039,57.43404006958008
2013-07-01,13.976420402526855,29.098600387573242,29.661893844604492,60.71220779418945,47.279998779296875,31.43366813659668,56.331844329833984,15.060999870300293,77.55088806152344,94.93215942382812,62.98260498046875,89.09429168701172,11.966858863830566,873.434814453125,214.8008270263672,115.87000274658203,40.95662307739258,61.46368408203125,23.170000076293945,47.79951095581055,125.73999786376953,46.367774963378906,17.97335433959961,45.27499008178711,93.83300018310547,43.69292449951172,18.167579650878906,80.49884033203125,38.24635696411133,67.4359130859375,42.938804626464844,58.58193588256836,35.80980682373047,45.05263900756836,81.79965209960938,55.397796630859375,138.43289184570312,14.865854263305664,24.010498046875,91.1944351196289,27.225902557373047,22.215965270996094,134.26283264160156,61.7486572265625,63.42404556274414,17.20687484741211,69.66902160644531,41.049800872802734,43.49337387084961,28.538862228393555,16.112123489379883,97.61109161376953,41.89055633544922,88.96859741210938,57.137149810791016,37.2263298034668,73.6637954711914,42.9786262512207,36.76099395751953,64.28211212158203,18.26335334777832,26.31832504272461,32.96390151977539,20.992372512817383,26.374305725097656,16.335041046142578,23.6054630279541,34.92571258544922,27.899709701538086,3.3703057765960693,60.729793548583984,22.848581314086914,61.32618713378906,18.585542678833008,58.566009521484375,28.061479568481445,51.776954650878906,67.43547821044922,105.95477294921875,42.20853042602539,51.34633255004883,29.311622619628906,52.32600784301758,3.3068037033081055,61.31315994262695,27.758352279663086,91.21215057373047,54.977134704589844,31.577356338500977,11.753853797912598,87.91487884521484,23.909950256347656,8.95199966430664,61.808895111083984,62.6916618347168,62.27631378173828,41.02983093261719,23.806724548339844,28.944875717163086,30.63648796081543,40.36640548706055,31.91285514831543,20.680255889892578,21.20215606689453,59.59535598754883
2013-08-01,15.047821044921875,27.51297950744629,27.098859786987305,59.42903137207031,45.75,29.0261287689209,55.297332763671875,14.048999786376953,72.91099548339844,86.9077377319336,61.581844329833984,88.09397888183594,11.573429107666016,936.1343994140625,198.31521606445312,111.22000122070312,37.96380615234375,61.6159782409668,21.8700008392334,47.23476791381836,121.41999816894531,45.0015754699707,16.860000610351562,46.772422790527344,89.39790344238281,49.0659065246582,16.665300369262695,77.00749206542969,37.62729263305664,67.89868927001953,41.7783088684082,55.12047576904297,36.01058578491211,41.6260986328125,81.09827423095703,59.87724685668945,134.102783203125,14.817254066467285,25.951906204223633,86.59168243408203,25.86726188659668,21.193693161010742,124.52237701416016,58.201412200927734,60.81766891479492,16.204242706298828,64.38610076904297,37.4909782409668,39.86233901977539,27.18596839904785,15.016644477844238,95.36107635498047,40.54180908203125,90.67211151123047,56.7713737487793,35.81142807006836,70.86985778808594,40.48104476928711,41.246238708496094,62.17460250854492,17.6486759185791,26.024036407470703,32.36170959472656,19.90964126586914,27.66650390625,15.156264305114746,24.998186111450195,40.558570861816406,27.855365753173828,3.442659616470337,60.15692138671875,21.922199249267578,58.529293060302734,18.083267211914062,57.233829498291016,25.779098510742188,48.44437789916992,65.65753173828125,101.59600830078125,39.1887321472168,48.68587875366211,28.995037078857422,51.79425048828125,3.1653356552124023,61.019161224365234,25.76499366760254,82.98899841308594,51.87546157836914,30.420637130737305,11.464606285095215,85.71483612060547,23.1562557220459,11.266667366027832,60.86709976196289,60.69534683227539,61.4010009765625,40.429481506347656,23.646997451782227,27.997488021850586,28.917245864868164,38.45730209350586,30.137475967407227,19.36418914794922,19.765079498291016,55.40623092651367
2013-09-01,14.82168197631836,28.881853103637695,26.98502540588379,60.57237243652344,51.939998626708984,29.71712303161621,58.98967361450195,15.631999969482422,76.07328033447266,89.14532470703125,64.67338562011719,100.05925750732422,11.311139106750488,1008.3695678710938,207.50559997558594,113.51000213623047,38.11250305175781,62.2579460144043,23.1299991607666,49.69108963012695,134.75999450683594,46.193416595458984,18.07371711730957,49.0369758605957,92.27434539794922,51.842281341552734,16.751089096069336,78.33351135253906,40.290557861328125,66.0721435546875,44.20134353637695,58.436946868896484,34.39139938354492,42.84675979614258,87.67672729492188,64.54005432128906,141.75186157226562,14.549395561218262,28.407976150512695,89.3982162475586,27.301799774169922,21.91967010498047,129.92300415039062,59.2640266418457,63.78879928588867,17.06257438659668,65.08143615722656,38.35165023803711,38.854896545410156,26.972354888916016,16.61509895324707,97.64356231689453,40.061012268066406,95.36113739013672,63.0191535949707,37.82489776611328,72.84307861328125,41.654415130615234,50.176761627197266,65.7989501953125,17.893505096435547,23.223960876464844,32.580684661865234,20.82938575744629,27.761371612548828,15.242606163024902,22.110445022583008,44.172855377197266,32.31680679321289,3.6500253677368164,63.79185104370117,22.267061233520508,58.36045455932617,18.416601181030273,55.54375457763672,27.5201416015625,50.27322769165039,70.48485565185547,106.83988189697266,39.89419937133789,52.704689025878906,31.73711585998535,54.888572692871094,3.4305882453918457,66.86942291259766,25.784154891967773,85.10122680664062,58.56537628173828,30.84585189819336,11.461214065551758,88.91839599609375,25.7545166015625,12.891332626342773,60.756805419921875,61.72439956665039,66.02325439453125,44.37751007080078,22.867107391357422,27.57793617248535,28.705995559692383,39.52121353149414,30.521507263183594,19.74338150024414,19.54561996459961,55.072261810302734
2013-10-01,16.250215530395508,31.2838191986084,29.71686553955078,60.45720291137695,54.220001220703125,32.109580993652344,63.37779998779297,18.201499938964844,78.32157897949219,88.43718719482422,70.0513916015625,111.12963104248047,11.458520889282227,1051.1400146484375,230.65469360351562,115.08999633789062,38.32463455200195,62.228118896484375,23.229999542236328,51.72555160522461,134.0399932861328,50.423274993896484,19.150596618652344,51.73183822631836,94.541748046875,53.29039001464844,16.12908935546875,77.34066009521484,41.51401138305664,66.84017944335938,45.984275817871094,62.1521110534668,31.325885772705078,46.02275085449219,94.33018493652344,68.01716613769531,124.46220397949219,14.009440422058105,31.5682315826416,98.76371002197266,28.04564094543457,25.79029083251953,132.09918212890625,61.17823028564453,66.62333679199219,18.216461181640625,69.52577209472656,38.240360260009766,41.84528350830078,28.380630493164062,17.644790649414062,101.81886291503906,39.655059814453125,99.68995666503906,67.17054748535156,40.54081726074219,73.0777816772461,44.900726318359375,50.15678024291992,69.34761047363281,19.66024398803711,25.874210357666016,31.134281158447266,22.20512580871582,29.538171768188477,16.115398406982422,21.619625091552734,46.06856918334961,33.704872131347656,3.5632317066192627,65.99470520019531,22.90909194946289,62.170265197753906,19.67300796508789,59.33536911010742,29.444869995117188,52.28977966308594,77.032958984375,111.99890899658203,44.45492172241211,51.93724060058594,33.419429779052734,56.64207458496094,3.3333284854888916,70.92581176757812,25.615102767944336,88.72964477539062,62.217342376708984,33.07979202270508,12.267775535583496,94.5071029663086,27.49991226196289,10.662667274475098,58.13264846801758,60.15882873535156,70.98745727539062,45.670989990234375,27.5677433013916,29.8470401763916,29.935834884643555,41.08609390258789,31.53347396850586,20.488162994384766,20.64145851135254,57.36372375488281
2013-11-01,17.287660598754883,31.56559181213379,31.181873321533203,64.56739044189453,56.779998779296875,32.260398864746094,62.11583709716797,19.680999755859375,78.19226837158203,83.84738159179688,73.70012664794922,114.32299041748047,12.975934982299805,1189.2864990234375,232.1421356201172,116.52999877929688,41.58561325073242,63.596046447753906,24.239999771118164,50.50758743286133,135.10000610351562,51.54092025756836,20.063875198364258,51.870933532714844,100.49469757080078,52.02204513549805,15.303555488586426,78.93956756591797,42.269405364990234,68.80028533935547,47.712928771972656,63.91910171508789,31.049827575683594,44.88710021972656,95.37137603759766,62.973655700683594,124.0376968383789,13.209319114685059,30.0768985748291,100.72840881347656,29.396682739257812,26.516265869140625,138.7344970703125,63.36175537109375,67.99067687988281,17.74746322631836,71.06480407714844,42.76742935180664,40.11853790283203,28.825305938720703,17.195850372314453,103.08436584472656,39.97345733642578,105.9177474975586,71.32844543457031,42.28546142578125,73.72135162353516,45.07396697998047,46.960174560546875,73.56849670410156,19.528228759765625,29.87485694885254,34.40721893310547,24.233278274536133,31.80713653564453,16.08498191833496,19.69241714477539,52.25714111328125,35.208587646484375,3.6594080924987793,65.22540283203125,22.35516929626465,62.44382858276367,20.33966636657715,62.36899185180664,27.956039428710938,50.18927001953125,77.65739440917969,102.42699432373047,48.02898025512695,54.19072723388672,33.588497161865234,55.144691467285156,3.3333284854888916,66.91485595703125,25.75139045715332,86.03130340576172,66.5211410522461,32.09980773925781,12.145098686218262,97.47431945800781,25.794185638427734,8.485333442687988,63.42981719970703,64.38663482666016,73.97896575927734,47.24775314331055,30.614469528198242,29.65346336364746,29.694128036499023,35.472782135009766,32.51589584350586,21.62535285949707,20.040664672851562,59.834442138671875
2013-12-01,17.54338264465332,34.40616989135742,31.296178817749023,68.5262680053711,59.880001068115234,32.38877868652344,63.753177642822266,19.93950080871582,80.31178283691406,83.61397552490234,77.93487548828125,116.65412902832031,12.77087688446045,1159.4329833984375,243.9949951171875,118.55999755859375,40.94910430908203,68.26428985595703,26.299999237060547,49.963253021240234,136.75999450683594,51.07102584838867,20.908761978149414,50.339046478271484,95.60099792480469,55.11800003051758,16.15335464477539,81.20823669433594,42.12614822387695,74.59085845947266,49.24382019042969,69.22906494140625,32.2855224609375,44.764404296875,92.79067993164062,64.05754852294922,136.96629333496094,13.594542503356934,32.7213134765625,105.9046401977539,31.020977020263672,28.045795440673828,146.04490661621094,64.6734619140625,70.54559326171875,19.506589889526367,69.24006652832031,43.70918273925781,40.706356048583984,29.836164474487305,16.345836639404297,106.16236877441406,40.995582580566406,112.18672943115234,78.3271255493164,44.54201126098633,74.0749282836914,45.12899398803711,54.592079162597656,77.73644256591797,20.272809982299805,33.29825210571289,34.559112548828125,24.279739379882812,31.443191528320312,16.40660285949707,18.264856338500977,52.5957145690918,34.98613739013672,3.7782821655273438,65.32157135009766,21.910669326782227,61.320045471191406,19.78655242919922,60.28802490234375,27.233741760253906,51.12217712402344,80.28726959228516,100.9646987915039,53.536373138427734,55.934974670410156,32.42672348022461,55.43651580810547,3.0857605934143066,68.1938247680664,26.055599212646484,88.06295013427734,70.0909652709961,32.57890701293945,12.127849578857422,107.62290954589844,33.36087417602539,10.028667449951172,64.12814331054688,67.0802993774414,76.39876556396484,51.81558609008789,33.921268463134766,29.36661148071289,29.660024642944336,34.3549690246582,33.772926330566406,21.006038665771484,19.98344612121582,65.2165756225586
2014-01-01,15.654013633728027,32.07377624511719,29.932641983032227,66.57600402832031,59.189998626708984,33.82320022583008,64.84151458740234,17.934499740600586,76.01687622070312,88.1352767944336,73.03012084960938,107.05615234375,13.747589111328125,1141.9676513671875,231.65916442871094,111.5999984741211,37.27146530151367,70.5946273803711,26.540000915527344,48.28261947631836,137.0,47.9539680480957,21.989315032958984,46.277713775634766,90.25144958496094,60.45103454589844,15.778863906860352,72.57447052001953,44.61066818237305,70.60020446777344,47.46684646606445,66.60708618164062,34.083412170410156,45.808773040771484,89.7112045288086,63.065242767333984,142.94821166992188,14.393636703491211,28.10010528564453,95.91224670410156,27.385297775268555,29.553804397583008,135.21885681152344,60.65795135498047,70.43753051757812,18.439584732055664,66.88138580322266,41.37721633911133,38.64670181274414,27.315500259399414,14.927512168884277,102.32118225097656,43.41514587402344,113.88471984863281,70.95248413085938,44.49687957763672,71.89154815673828,44.694461822509766,62.50368118286133,71.05192565917969,18.833194732666016,31.59940528869629,36.90711212158203,22.847410202026367,31.804603576660156,17.61573028564453,17.275726318359375,58.47571563720703,32.51178741455078,3.7028114795684814,60.56428909301758,23.052072525024414,59.8179931640625,19.637971878051758,56.74079513549805,28.78992462158203,46.35697555541992,77.19706726074219,106.67240905761719,50.7321891784668,56.04310607910156,29.4194393157959,55.36402130126953,3.1653356552124023,66.50699615478516,26.138002395629883,89.61402893066406,68.15496063232422,33.8883056640625,11.493178367614746,111.45122528076172,30.31635093688965,12.093999862670898,61.79085922241211,69.57185363769531,69.2373046875,50.12857437133789,34.39239501953125,28.697290420532227,30.614246368408203,37.1446647644043,33.72827911376953,20.0516357421875,20.885034561157227,59.39091873168945
2014-02-01,16.455787658691406,33.43102264404297,32.66169357299805,69.46808624267578,68.62999725341797,34.786399841308594,65.31451416015625,18.104999542236328,87.71513366699219,92.03890991210938,78.60963439941406,110.1842269897461,13.56702709197998,1345.3970947265625,235.0283966064453,115.77999877929688,38.22239685058594,73.37129974365234,27.950000762939453,51.64387893676758,126.7699966430664,49.46684646606445,20.874706268310547,47.38210678100586,93.81783294677734,62.288631439208984,15.819541931152344,74.97994995117188,45.58945083618164,70.57555389404297,48.80682373046875,74.129150390625,36.20235061645508,45.97740936279297,96.14463806152344,72.37443542480469,146.62222290039062,15.093462944030762,28.5290584564209,97.20991516113281,27.476369857788086,30.421672821044922,137.13858032226562,64.74652099609375,72.9159164428711,18.604896545410156,69.64073181152344,42.74620819091797,40.45305252075195,27.589954376220703,17.34238052368164,106.95648956298828,47.916603088378906,122.48019409179688,72.962158203125,48.94658660888672,72.63970947265625,46.82803726196289,68.38743591308594,74.67687225341797,19.389307022094727,30.492225646972656,39.708072662353516,23.885799407958984,32.199642181396484,17.51225471496582,18.603397369384766,63.66143035888672,34.94402313232422,4.334883689880371,66.75421142578125,25.34760284423828,59.602142333984375,20.74260711669922,58.69218444824219,30.594867706298828,48.00030517578125,83.74156951904297,114.39582061767578,51.96076583862305,57.51769256591797,29.35325050354004,60.566287994384766,3.191861152648926,70.6309585571289,27.178504943847656,93.34697723388672,71.39958190917969,34.53164291381836,11.2090425491333,120.5500717163086,30.246931076049805,16.320667266845703,66.05673217773438,72.02347564697266,69.62991333007812,52.57416534423828,32.29249954223633,28.743345260620117,31.539779663085938,37.6705436706543,34.53168487548828,20.0570068359375,21.88196563720703,62.03953170776367
2014-03-01,16.884605407714844,33.75279235839844,31.618928909301758,66.44267272949219,65.73999786376953,35.4750862121582,65.6351547241211,16.818500518798828,86.0666732788086,93.71601104736328,77.53315734863281,107.85763549804688,14.116926193237305,1188.84765625,242.4608612060547,124.97000122070312,37.4128303527832,75.18724822998047,27.43000030517578,50.20138931274414,123.19999694824219,51.072959899902344,20.20836067199707,50.661251068115234,89.94775390625,57.01552200317383,16.26946449279785,77.9941177368164,47.029911041259766,74.57536315917969,47.85607147216797,73.4503402709961,35.48044204711914,46.70893096923828,96.35877227783203,74.95350646972656,142.6703643798828,16.8339900970459,28.92262077331543,99.8970718383789,26.125324249267578,27.890640258789062,135.45211791992188,62.45756149291992,71.9642333984375,19.57881736755371,74.79411315917969,45.67271041870117,41.79948806762695,27.92219352722168,18.130128860473633,107.44872283935547,47.74290084838867,124.216796875,70.12702941894531,50.72228240966797,75.47590637207031,48.629730224609375,60.17615509033203,75.78396606445312,20.014949798583984,31.7515926361084,39.554771423339844,24.172746658325195,34.71052551269531,18.46892738342285,18.747364044189453,50.290000915527344,33.06372833251953,4.243107318878174,65.90352630615234,26.370908737182617,62.15536117553711,20.922090530395508,60.13970947265625,30.327463150024414,48.569820404052734,82.16449737548828,114.05059051513672,53.772579193115234,57.730735778808594,30.469158172607422,59.719642639160156,2.829349994659424,74.37820434570312,28.19890594482422,95.66653442382812,68.64469909667969,35.36870574951172,12.3113431930542,116.38782501220703,32.75593566894531,13.896666526794434,70.09176635742188,75.31380462646484,71.3023910522461,50.31917190551758,35.922420501708984,28.737306594848633,33.702476501464844,38.76357650756836,37.25105667114258,20.52151107788086,21.932533264160156,63.39402389526367
2014-04-01,18.5628662109375,34.1993408203125,31.80777931213379,66.859375,61.689998626708984,37.680904388427734,66.95797729492188,15.206500053405762,85.52369689941406,98.32540130615234,75.29407501220703,110.89164733886719,12.433609962463379,1154.7947998046875,233.53492736816406,128.85000610351562,37.656494140625,79.74974822998047,26.639999389648438,49.71934509277344,135.52999877929688,52.98613357543945,20.99830436706543,53.512977600097656,93.16936492919922,51.58262252807617,16.770170211791992,82.32969665527344,48.05678939819336,77.10668182373047,46.8853759765625,72.78068542480469,36.25950622558594,48.85353088378906,93.60389709472656,74.88856506347656,144.96278381347656,17.57135009765625,30.05958366394043,103.75559997558594,26.403226852416992,26.743999481201172,132.12060546875,63.11846923828125,72.07282257080078,20.246362686157227,77.1240463256836,42.114280700683594,44.886024475097656,29.694011688232422,19.122819900512695,107.63822174072266,47.937564849853516,124.90164947509766,69.04743194580078,52.451663970947266,78.05516052246094,46.48033142089844,59.71664047241211,77.70010375976562,21.731792449951172,33.90751266479492,41.12045669555664,23.986621856689453,34.21091842651367,19.28594970703125,19.982385635375977,46.005714416503906,32.656349182128906,4.375778675079346,66.71766662597656,28.61983871459961,64.38676452636719,20.37493896484375,61.59471893310547,30.42457389831543,51.281211853027344,82.23245239257812,119.80188751220703,58.0710334777832,58.466941833496094,29.323144912719727,60.540626525878906,2.820509433746338,77.46775817871094,29.411834716796875,101.03317260742188,66.51248931884766,36.29410934448242,12.53250503540039,110.47879028320312,29.04697036743164,13.859333038330078,64.3821029663086,76.42547607421875,72.12245178222656,47.2304573059082,38.67579650878906,28.2298583984375,35.099815368652344,41.033451080322266,37.176151275634766,21.540260314941406,23.250364303588867,66.46378326416016
2014-05-01,19.9127197265625,35.996124267578125,33.0456428527832,68.70061492919922,64.54000091552734,37.35877227783203,72.14256286621094,15.6274995803833,87.3066635131836,102.13452911376953,78.9983901977539,116.24629211425781,12.433609962463379,1275.3663330078125,236.560791015625,128.33999633789062,37.38925552368164,77.80667877197266,29.84000015258789,52.45381164550781,143.13999938964844,54.14230728149414,21.17681312561035,57.56732177734375,93.4432144165039,52.56134033203125,18.018630981445312,80.5390396118164,45.68508529663086,75.3140869140625,50.11200714111328,77.06460571289062,39.04347610473633,46.61712646484375,97.67402648925781,80.95166778564453,153.40692138671875,18.474246978759766,30.063228607177734,103.36972045898438,26.479799270629883,28.582500457763672,132.1123046875,63.69004821777344,72.26678466796875,20.724262237548828,77.25348663330078,42.06932067871094,46.33005905151367,29.781368255615234,19.828922271728516,109.0316162109375,48.55403137207031,124.52877044677734,71.87942504882812,55.79270553588867,78.09367370605469,48.44689178466797,63.232906341552734,79.63298034667969,22.517404556274414,32.60886001586914,40.6289176940918,24.01085662841797,34.66817855834961,18.80500602722168,18.421131134033203,59.689998626708984,34.429046630859375,4.501341819763184,69.4629898071289,27.215744018554688,66.21586608886719,19.3001708984375,60.76312255859375,31.083528518676758,53.14806365966797,85.62590789794922,117.6654052734375,59.166561126708984,57.42438888549805,30.411022186279297,61.985660552978516,2.9000844955444336,79.36724853515625,28.09622573852539,103.21892547607422,73.56590270996094,36.93452072143555,12.669178009033203,113.29888153076172,34.04515075683594,13.851332664489746,68.32017517089844,79.9732437133789,76.06171417236328,50.079063415527344,37.91810989379883,30.517240524291992,32.956756591796875,41.12450408935547,38.02991485595703,20.745786666870117,22.440576553344727,65.24365234375
2014-06-01,20.57784080505371,37.394100189208984,33.78072738647461,68.18608856201172,72.36000061035156,39.42640686035156,72.42428588867188,16.23900032043457,93.60160064697266,102.38654327392578,81.90796661376953,109.96672821044922,12.62249755859375,1199.9293212890625,247.9659881591797,126.55999755859375,37.0275764465332,82.70811462402344,32.040000915527344,50.76528549194336,158.3800048828125,53.96815872192383,21.777219772338867,62.2840690612793,93.03455352783203,58.004234313964844,18.186962127685547,86.35982513427734,47.79412841796875,74.80192565917969,50.30369186401367,78.65157318115234,39.60026168823242,49.19178771972656,99.59727478027344,89.41414642333984,162.15985107421875,18.45929527282715,32.22636413574219,101.40188598632812,27.796897888183594,29.23349952697754,138.89210510253906,64.26954650878906,72.46650695800781,23.64137840270996,80.2147445678711,43.62128448486328,44.4275016784668,30.836923599243164,20.603681564331055,109.5263442993164,50.8470344543457,123.3186264038086,69.07759094238281,58.235939025878906,78.18757629394531,50.614009857177734,67.21868133544922,80.60623931884766,22.723289489746094,28.614351272583008,40.621891021728516,25.154598236083984,35.560874938964844,19.942432403564453,20.47329330444336,62.94285583496094,34.82514953613281,4.412593364715576,71.51158142089844,28.49410057067871,66.9729995727539,19.505056381225586,59.10844421386719,30.769033432006836,50.60890579223633,89.55484008789062,116.96234893798828,56.4620246887207,57.32880783081055,32.2482795715332,62.85508346557617,3.0592355728149414,89.97853088378906,29.46052360534668,103.88079833984375,74.98194122314453,38.53923797607422,12.629889488220215,114.35518646240234,33.341041564941406,16.003999710083008,70.13912963867188,80.06556701660156,75.66527557373047,49.211483001708984,34.047386169433594,29.888078689575195,34.258750915527344,41.2759895324707,39.64565658569336,20.411985397338867,23.51299476623535,65.78462982177734
2014-07-01,21.1690616607666,34.67765426635742,34.78837203979492,66.87027740478516,69.25,36.754146575927734,76.26771545410156,15.649499893188477,96.60232543945312,107.50080108642578,75.97661590576172,104.13262176513672,12.53200626373291,1239.278564453125,237.9064483642578,125.43000030517578,38.45050811767578,76.68025207519531,30.84000015258789,50.95403289794922,154.52000427246094,50.18454360961914,21.888486862182617,59.93744659423828,94.95732116699219,54.17922592163086,18.46506690979004,85.49327850341797,45.201271057128906,70.77604675292969,47.26447677612305,78.7800064086914,44.35345458984375,47.825889587402344,97.33069610595703,83.7367935180664,165.57911682128906,15.726831436157227,32.86206817626953,98.046875,26.113811492919922,28.977500915527344,143.3962860107422,64.55754089355469,71.59330749511719,25.928998947143555,76.74148559570312,43.65913772583008,40.458126068115234,28.817161560058594,20.416105270385742,106.16742706298828,49.93919372558594,128.1062469482422,69.71695709228516,58.7901611328125,73.39112091064453,49.01051330566406,72.572998046875,79.28379821777344,22.248016357421875,30.597240447998047,40.14279556274414,25.162378311157227,36.805938720703125,18.270841598510742,20.06890106201172,60.388572692871094,34.63652420043945,4.165068626403809,68.57270050048828,24.80250358581543,66.53746795654297,18.861026763916016,58.153282165527344,30.800270080566406,49.74538040161133,84.53058624267578,118.10334777832031,56.93938064575195,52.2141227722168,32.3733024597168,62.64851760864258,2.988501787185669,83.00479125976562,28.103700637817383,105.07405853271484,72.4443130493164,36.93217849731445,12.712039947509766,117.89418029785156,32.666683197021484,14.886667251586914,69.86534118652344,79.26268768310547,71.55989837646484,49.28154754638672,34.523094177246094,30.7982177734375,31.82004165649414,41.90827560424805,38.39352035522461,20.006847381591797,22.689973831176758,64.64773559570312
2014-08-01,22.696956634521484,36.903358459472656,35.074588775634766,68.37165069580078,71.9000015258789,37.96303176879883,79.66942596435547,16.95199966430664,97.52479553222656,111.87106323242188,77.52798461914062,109.59510803222656,13.22229290008545,1241.1339111328125,258.0488586425781,137.25,40.612667083740234,83.5374755859375,31.780000686645508,54.61519241333008,156.8699951171875,51.503475189208984,22.291791915893555,59.50859451293945,98.11373138427734,59.01291275024414,18.429035186767578,85.63216400146484,46.92538833618164,69.92781066894531,49.011009216308594,82.44931030273438,44.94584274291992,49.05915451049805,102.97160339355469,84.16439056396484,168.4658660888672,16.91090202331543,32.372337341308594,101.28260803222656,26.870515823364258,29.118000030517578,148.57247924804688,74.65838623046875,74.2440414428711,26.717039108276367,79.53236389160156,45.32130813598633,43.93387222290039,30.59943389892578,21.249755859375,108.99269104003906,51.98387145996094,133.4999237060547,71.37998962402344,63.05108642578125,72.73914337158203,50.92908477783203,74.7406997680664,81.03388977050781,23.60700798034668,33.35715103149414,42.52702713012695,26.776121139526367,38.74174880981445,19.158201217651367,21.82522964477539,68.23428344726562,35.27421569824219,4.629177570343018,72.7975082397461,26.368074417114258,69.85301208496094,19.484882354736328,63.00733184814453,30.89838409423828,51.91085433959961,87.72663879394531,120.56025695800781,61.08820343017578,53.61942672729492,32.427486419677734,66.2574234008789,3.2095441818237305,83.9620361328125,29.16938018798828,106.22356414794922,73.26609802246094,39.25083923339844,12.701786041259766,116.64249420166016,29.830415725708008,17.979999542236328,74.71839904785156,84.87420654296875,71.73676300048828,49.63420104980469,36.79291915893555,30.75942039489746,33.097816467285156,44.50984573364258,38.800838470458984,20.528905868530273,23.61083221435547,64.98748016357422
2014-09-01,22.420421600341797,38.55894470214844,34.534854888916016,68.59095764160156,69.19000244140625,37.27626419067383,75.65364837646484,16.121999740600586,95.30648803710938,102.33918762207031,75.78781127929688,110.76314544677734,14.01119327545166,1155.6226806640625,257.815185546875,138.13999938964844,40.746341705322266,75.8477554321289,29.739999771118164,55.31580352783203,151.3699951171875,51.893341064453125,21.908859252929688,56.064979553222656,101.5494613647461,57.45494842529297,18.56177520751953,79.60196685791016,46.572731018066406,68.18150329589844,48.60795974731445,81.6695785522461,42.968910217285156,50.13471603393555,102.98059844970703,75.84600067138672,164.00448608398438,17.419363021850586,29.061229705810547,99.87915802001953,24.662193298339844,29.420499801635742,152.74423217773438,73.25305938720703,72.94361114501953,26.817750930786133,82.27796936035156,45.923561096191406,41.970054626464844,31.288869857788086,21.746524810791016,106.87996673583984,53.4658088684082,141.30096435546875,69.60045623779297,63.6936149597168,74.22032165527344,49.41358184814453,78.95623016357422,80.2975845336914,25.17422866821289,31.208576202392578,41.9398193359375,26.979026794433594,39.78175735473633,18.4068660736084,18.57037925720215,64.45428466796875,40.17772674560547,4.4105987548828125,67.47789764404297,26.262304306030273,70.30615234375,19.604215621948242,63.4849739074707,28.453079223632812,50.58852005004883,84.12357330322266,114.13238525390625,57.42756271362305,52.73415756225586,31.55393409729004,66.69890594482422,3.0857605934143066,78.15774536132812,28.676654815673828,103.5240707397461,76.55325317382812,39.03231430053711,12.803515434265137,118.08827209472656,28.630455017089844,16.178667068481445,74.34774780273438,87.82992553710938,72.9502182006836,49.92768859863281,31.610172271728516,30.864377975463867,31.682308197021484,41.59427261352539,39.3987922668457,20.92963218688965,22.395301818847656,61.880645751953125
